reference_group_id,document_id,role
RG-seccl-exam=TEM4,TASK1/05-023-12B,member
RG-seccl-exam=TEM4,TASK1/05-023-13B,member
RG-seccl-exam=TEM4,TASK1/05-023-14A,member
RG-seccl-exam=TEM4,TASK1/05-023-15B,member
RG-seccl-exam=TEM4,TASK1/05-023-16B,member
RG-seccl-exam=TEM4,TASK1/05-023-17B,member
RG-seccl-exam=TEM4,TASK1/05-023-18A,member
RG-seccl-exam=TEM4,TASK1/05-023-19A,member
RG-seccl-exam=TEM4,TASK1/05-023-20B,member
RG-seccl-exam=TEM4,TASK1/05-023-21B,member
RG-seccl-exam=TEM4,TASK1/05-023-22B,member
RG-seccl-exam=TEM4,TASK1/05-023-23B,member
RG-seccl-exam=TEM4,TASK1/05-023-24A,member
RG-seccl-exam=TEM4,TASK1/05-023-25B,member
RG-seccl-exam=TEM4,TASK1/05-023-26A,member
RG-seccl-exam=TEM4,TASK1/05-023-27A,member
RG-seccl-exam=TEM4,TASK1/05-023-28A,member
RG-seccl-exam=TEM4,TASK1/05-023-29A,member
RG-seccl-exam=TEM4,TASK1/05-023-30A,member
RG-seccl-exam=TEM4,TASK1/05-023-31B,member
RG-seccl-exam=TEM4,TASK1/05-030-01B,member
RG-seccl-exam=TEM4,TASK1/05-030-02B,member
RG-seccl-exam=TEM4,TASK1/05-030-03B,member
RG-seccl-exam=TEM4,TASK1/05-030-04B,member
RG-seccl-exam=TEM4,TASK1/05-030-05A,member
RG-seccl-exam=TEM4,TASK1/05-030-06B,member
RG-seccl-exam=TEM4,TASK1/05-030-07B,member
RG-seccl-exam=TEM4,TASK1/05-030-08B,member
RG-seccl-exam=TEM4,TASK1/05-030-09A,member
RG-seccl-exam=TEM4,TASK1/05-030-10B,member
RG-seccl-exam=TEM4,TASK1/05-030-11A,member
RG-seccl-exam=TEM4,TASK1/05-030-12A,member
RG-seccl-exam=TEM4,TASK1/05-030-13A,member
RG-seccl-exam=TEM4,TASK1/05-030-14B,member
RG-seccl-exam=TEM4,TASK1/05-030-15A,member
RG-seccl-exam=TEM4,TASK1/05-030-16B,member
RG-seccl-exam=TEM4,TASK1/05-030-17B,member
RG-seccl-exam=TEM4,TASK1/05-030-18A,member
RG-seccl-exam=TEM4,TASK1/05-030-19A,member
RG-seccl-exam=TEM4,TASK1/05-030-20B,member
RG-seccl-exam=TEM4,TASK1/05-030-21A,member
RG-seccl-exam=TEM4,TASK1/05-030-22A,member
RG-seccl-exam=TEM4,TASK1/05-030-23B,member
RG-seccl-exam=TEM4,TASK1/05-030-25A,member
RG-seccl-exam=TEM4,TASK1/05-030-26A,member
RG-seccl-exam=TEM4,TASK1/05-030-27B,member
RG-seccl-exam=TEM4,TASK1/05-030-28B,member
RG-seccl-exam=TEM4,TASK1/05-030-29B,member
RG-seccl-exam=TEM4,TASK1/05-030-30A,member
RG-seccl-exam=TEM4,TASK1/05-030-31B,member
RG-seccl-exam=TEM4,TASK1/06-001-01B,member
RG-seccl-exam=TEM4,TASK1/06-001-02B,member
RG-seccl-exam=TEM4,TASK1/06-001-03B,member
RG-seccl-exam=TEM4,TASK1/06-001-04A,member
RG-seccl-exam=TEM4,TASK1/06-001-05B,member
RG-seccl-exam=TEM4,TASK1/06-001-06B,member
RG-seccl-exam=TEM4,TASK1/06-001-07B,member
RG-seccl-exam=TEM4,TASK1/06-001-08B,member
RG-seccl-exam=TEM4,TASK1/06-001-09A,member
RG-seccl-exam=TEM4,TASK1/06-001-10B,member
RG-seccl-exam=TEM4,TASK1/06-001-11B,member
RG-seccl-exam=TEM4,TASK1/06-001-12A,member
RG-seccl-exam=TEM4,TASK1/06-001-13B,member
RG-seccl-exam=TEM4,TASK1/06-001-14B,member
RG-seccl-exam=TEM4,TASK1/06-001-15A,member
RG-seccl-exam=TEM4,TASK1/06-001-16B,member
RG-seccl-exam=TEM4,TASK1/06-001-17B,member
RG-seccl-exam=TEM4,TASK1/06-001-18B,member
RG-seccl-exam=TEM4,TASK1/06-001-19A,member
RG-seccl-exam=TEM4,TASK1/06-001-20B,member
RG-seccl-exam=TEM4,TASK1/06-001-21A,member
RG-seccl-exam=TEM4,TASK1/06-001-22A,member
RG-seccl-exam=TEM4,TASK1/06-001-23A,member
RG-seccl-exam=TEM4,TASK1/06-001-24B,member
RG-seccl-exam=TEM4,TASK1/06-001-25A,member
RG-seccl-exam=TEM4,TASK1/06-001-26B,member
RG-seccl-exam=TEM4,TASK1/06-001-27A,member
RG-seccl-exam=TEM4,TASK1/06-001-28A,member
RG-seccl-exam=TEM4,TASK1/06-001-29B,member
RG-seccl-exam=TEM4,TASK1/06-001-31A,member
RG-seccl-exam=TEM4,TASK1/06-004-01A,member
RG-seccl-exam=TEM4,TASK1/06-004-02A,member
RG-seccl-exam=TEM4,TASK1/06-004-03A,member
RG-seccl-exam=TEM4,TASK1/06-004-04B,member
RG-seccl-exam=TEM4,TASK1/06-004-05A,member
RG-seccl-exam=TEM4,TASK1/06-004-06A,member
RG-seccl-exam=TEM4,TASK1/06-004-07A,member
RG-seccl-exam=TEM4,TASK1/06-004-08B,member
RG-seccl-exam=TEM4,TASK1/06-004-09B,member
RG-seccl-exam=TEM4,TASK1/06-004-10B,member
RG-seccl-exam=TEM4,TASK1/06-004-11A,member
RG-seccl-exam=TEM4,TASK1/06-004-12B,member
RG-seccl-exam=TEM4,TASK1/06-004-13B,member
RG-seccl-exam=TEM4,TASK1/06-004-14A,member
RG-seccl-exam=TEM4,TASK1/06-004-15B,member
RG-seccl-exam=TEM4,TASK1/06-004-16B,member
RG-seccl-exam=TEM4,TASK1/06-004-17B,member
RG-seccl-exam=TEM4,TASK1/06-004-18A,member
RG-seccl-exam=TEM4,TASK1/06-004-19A,member
RG-seccl-exam=TEM4,TASK1/06-004-20B,member
RG-seccl-exam=TEM4,TASK1/06-004-21A,member
RG-seccl-exam=TEM4,TASK1/06-004-22A,member
RG-seccl-exam=TEM4,TASK1/06-004-23A,member
RG-seccl-exam=TEM4,TASK1/06-004-24B,member
RG-seccl-exam=TEM4,TASK1/06-004-25B,member
RG-seccl-exam=TEM4,TASK1/06-004-26B,member
RG-seccl-exam=TEM4,TASK1/06-004-27B,member
RG-seccl-exam=TEM4,TASK1/06-004-28B,member
RG-seccl-exam=TEM4,TASK1/06-004-29B,member
RG-seccl-exam=TEM4,TASK1/06-004-30B,member
RG-seccl-exam=TEM4,TASK1/06-004-31A,member
RG-seccl-exam=TEM4,TASK1/06-006-01A,member
RG-seccl-exam=TEM4,TASK1/06-006-02B,member
RG-seccl-exam=TEM4,TASK1/06-006-03A,member
RG-seccl-exam=TEM4,TASK1/06-006-04A,member
RG-seccl-exam=TEM4,TASK1/06-006-05A,member
RG-seccl-exam=TEM4,TASK1/06-006-06B,member
RG-seccl-exam=TEM4,TASK1/06-006-07A,member
RG-seccl-exam=TEM4,TASK1/06-006-08B,member
RG-seccl-exam=TEM4,TASK1/06-006-09B,member
RG-seccl-exam=TEM4,TASK1/06-006-10B,member
RG-seccl-exam=TEM4,TASK1/06-006-11B,member
RG-seccl-exam=TEM4,TASK1/06-006-12A,member
RG-seccl-exam=TEM4,TASK1/06-006-13A,member
RG-seccl-exam=TEM4,TASK1/06-006-14B,member
RG-seccl-exam=TEM4,TASK1/06-006-15B,member
RG-seccl-exam=TEM4,TASK1/06-006-16B,member
RG-seccl-exam=TEM4,TASK1/06-006-17B,member
RG-seccl-exam=TEM4,TASK1/06-006-18A,member
RG-seccl-exam=TEM4,TASK1/06-006-19A,member
RG-seccl-exam=TEM4,TASK1/06-006-20A,member
RG-seccl-exam=TEM4,TASK1/06-006-21B,member
RG-seccl-exam=TEM4,TASK1/06-006-22B,member
RG-seccl-exam=TEM4,TASK1/06-006-23B,member
RG-seccl-exam=TEM4,TASK1/06-006-24A,member
RG-seccl-exam=TEM4,TASK1/06-006-25A,member
RG-seccl-exam=TEM4,TASK1/06-006-26B,member
RG-seccl-exam=TEM4,TASK1/06-006-27B,member
RG-seccl-exam=TEM4,TASK1/06-006-28B,member
RG-seccl-exam=TEM4,TASK1/06-006-29A,member
RG-seccl-exam=TEM4,TASK1/06-006-30B,member
RG-seccl-exam=TEM4,TASK1/06-006-31A,member
RG-seccl-exam=TEM4,TASK1/06-007-01B,member
RG-seccl-exam=TEM4,TASK1/06-007-02B,member
RG-seccl-exam=TEM4,TASK1/06-007-03A,member
RG-seccl-exam=TEM4,TASK1/06-007-04A,member
RG-seccl-exam=TEM4,TASK1/06-007-05B,member
RG-seccl-exam=TEM4,TASK1/06-007-06A,member
RG-seccl-exam=TEM4,TASK1/06-007-07A,member
RG-seccl-exam=TEM4,TASK1/06-007-08A,member
RG-seccl-exam=TEM4,TASK1/06-007-09A,member
RG-seccl-exam=TEM4,TASK1/06-007-10A,member
RG-seccl-exam=TEM4,TASK1/06-007-11B,member
RG-seccl-exam=TEM4,TASK1/06-007-12B,member
RG-seccl-exam=TEM4,TASK1/06-007-13A,member
RG-seccl-exam=TEM4,TASK1/06-007-14A,member
RG-seccl-exam=TEM4,TASK1/06-007-15A,member
RG-seccl-exam=TEM4,TASK1/06-007-16B,member
RG-seccl-exam=TEM4,TASK1/06-007-17A,member
RG-seccl-exam=TEM4,TASK1/06-007-18A,member
RG-seccl-exam=TEM4,TASK1/06-007-19B,member
RG-seccl-exam=TEM4,TASK1/06-007-20B,member
RG-seccl-exam=TEM4,TASK1/06-007-21A,member
RG-seccl-exam=TEM4,TASK1/06-007-22B,member
RG-seccl-exam=TEM4,TASK1/06-007-23A,member
RG-seccl-exam=TEM4,TASK1/06-007-24A,member
RG-seccl-exam=TEM4,TASK1/06-007-25B,member
RG-seccl-exam=TEM4,TASK1/06-007-26A,member
RG-seccl-exam=TEM4,TASK1/06-007-27A,member
RG-seccl-exam=TEM4,TASK1/06-007-28B,member
RG-seccl-exam=TEM4,TASK1/06-007-29B,member
RG-seccl-exam=TEM4,TASK1/06-007-30A,member
RG-seccl-exam=TEM4,TASK1/06-007-31B,member
RG-seccl-exam=TEM4,TASK1/06-008-01A,member
RG-seccl-exam=TEM4,TASK1/06-008-02B,member
RG-seccl-exam=TEM4,TASK1/06-008-03B,member
RG-seccl-exam=TEM4,TASK1/06-008-04B,member
RG-seccl-exam=TEM4,TASK1/06-008-05A,member
RG-seccl-exam=TEM4,TASK1/06-008-06B,member
RG-seccl-exam=TEM4,TASK1/06-008-07B,member
RG-seccl-exam=TEM4,TASK1/06-008-08A,member
RG-seccl-exam=TEM4,TASK1/06-008-09A,member
RG-seccl-exam=TEM4,TASK1/06-008-10B,member
RG-seccl-exam=TEM4,TASK1/06-008-11A,member
RG-seccl-exam=TEM4,TASK1/06-008-12A,member
RG-seccl-exam=TEM4,TASK1/06-008-13B,member
RG-seccl-exam=TEM4,TASK1/06-008-14A,member
RG-seccl-exam=TEM4,TASK1/06-008-15B,member
RG-seccl-exam=TEM4,TASK1/06-008-16B,member
RG-seccl-exam=TEM4,TASK1/06-008-17B,member
RG-seccl-exam=TEM4,TASK1/06-008-18A,member
RG-seccl-exam=TEM4,TASK1/06-008-19B,member
RG-seccl-exam=TEM4,TASK1/06-008-20A,member
RG-seccl-exam=TEM4,TASK1/06-008-22B,member
RG-seccl-exam=TEM4,TASK1/06-008-23A,member
RG-seccl-exam=TEM4,TASK1/06-008-24A,member
RG-seccl-exam=TEM4,TASK1/06-008-25B,member
RG-seccl-exam=TEM4,TASK1/06-008-26A,member
RG-seccl-exam=TEM4,TASK1/06-008-27A,member
RG-seccl-exam=TEM4,TASK1/06-008-28A,member
RG-seccl-exam=TEM4,TASK1/06-008-29B,member
RG-seccl-exam=TEM4,TASK1/06-008-30A,member
RG-seccl-exam=TEM4,TASK1/06-008-31B,member
RG-seccl-exam=TEM4,TASK1/06-009-01A,member
RG-seccl-exam=TEM4,TASK1/06-009-02B,member
RG-seccl-exam=TEM4,TASK1/06-009-03B,member
RG-seccl-exam=TEM4,TASK1/06-009-04B,member
RG-seccl-exam=TEM4,TASK1/06-009-05A,member
RG-seccl-exam=TEM4,TASK1/06-009-06A,member
RG-seccl-exam=TEM4,TASK1/06-009-07B,member
RG-seccl-exam=TEM4,TASK1/06-009-08B,member
RG-seccl-exam=TEM4,TASK1/06-009-09B,member
RG-seccl-exam=TEM4,TASK1/06-009-10A,member
RG-seccl-exam=TEM4,TASK1/06-009-11A,member
RG-seccl-exam=TEM4,TASK1/06-009-12B,member
RG-seccl-exam=TEM4,TASK1/06-009-13B,member
RG-seccl-exam=TEM4,TASK1/06-009-14A,member
RG-seccl-exam=TEM4,TASK1/06-009-15A,member
RG-seccl-exam=TEM4,TASK1/06-009-16B,member
RG-seccl-exam=TEM4,TASK1/06-009-17A,member
RG-seccl-exam=TEM4,TASK1/06-009-18A,member
RG-seccl-exam=TEM4,TASK1/06-009-19B,member
RG-seccl-exam=TEM4,TASK1/06-009-20A,member
RG-seccl-exam=TEM4,TASK1/06-009-21A,member
RG-seccl-exam=TEM4,TASK1/06-009-22A,member
RG-seccl-exam=TEM4,TASK1/06-009-23A,member
RG-seccl-exam=TEM4,TASK1/06-009-24A,member
RG-seccl-exam=TEM4,TASK1/06-009-25B,member
RG-seccl-exam=TEM4,TASK1/06-009-26B,member
RG-seccl-exam=TEM4,TASK1/06-009-27B,member
RG-seccl-exam=TEM4,TASK1/06-009-28B,member
RG-seccl-exam=TEM4,TASK1/06-009-29A,member
RG-seccl-exam=TEM4,TASK1/06-009-31B,member
RG-seccl-exam=TEM4,TASK2/03-130-01A,member
RG-seccl-exam=TEM4,TASK2/03-130-02B,member
RG-seccl-exam=TEM4,TASK2/03-130-03A,member
RG-seccl-exam=TEM4,TASK2/03-130-04B,member
RG-seccl-exam=TEM4,TASK2/03-130-05B,member
RG-seccl-exam=TEM4,TASK2/03-130-06A,member
RG-seccl-exam=TEM4,TASK2/03-130-07B,member
RG-seccl-exam=TEM4,TASK2/03-130-08B,member
RG-seccl-exam=TEM4,TASK2/03-130-09A,member
RG-seccl-exam=TEM4,TASK2/03-130-10B,member
RG-seccl-exam=TEM4,TASK2/03-130-11B,member
RG-seccl-exam=TEM4,TASK2/03-130-12A,member
RG-seccl-exam=TEM4,TASK2/03-130-13A,member
RG-seccl-exam=TEM4,TASK2/03-130-14A,member
RG-seccl-exam=TEM4,TASK2/03-130-15B,member
RG-seccl-exam=TEM4,TASK2/03-130-16A,member
RG-seccl-exam=TEM4,TASK2/03-130-17A,member
RG-seccl-exam=TEM4,TASK2/03-130-18A,member
RG-seccl-exam=TEM4,TASK2/03-130-19B,member
RG-seccl-exam=TEM4,TASK2/03-130-20B,member
RG-seccl-exam=TEM4,TASK2/03-130-21B,member
RG-seccl-exam=TEM4,TASK2/03-130-22B,member
RG-seccl-exam=TEM4,TASK2/03-130-23A,member
RG-seccl-exam=TEM4,TASK2/03-130-24B,member
RG-seccl-exam=TEM4,TASK2/03-130-25A,member
RG-seccl-exam=TEM4,TASK2/03-130-26B,member
RG-seccl-exam=TEM4,TASK2/03-130-27A,member
RG-seccl-exam=TEM4,TASK2/03-130-28A,member
RG-seccl-exam=TEM4,TASK2/03-130-29A,member
RG-seccl-exam=TEM4,TASK2/03-130-30A,member
RG-seccl-exam=TEM4,TASK2/03-131-01A,member
RG-seccl-exam=TEM4,TASK2/03-131-02A,member
RG-seccl-exam=TEM4,TASK2/03-131-03B,member
RG-seccl-exam=TEM4,TASK2/03-131-04B,member
RG-seccl-exam=TEM4,TASK2/03-131-06B,member
RG-seccl-exam=TEM4,TASK2/03-131-07B,member
RG-seccl-exam=TEM4,TASK2/03-131-08A,member
RG-seccl-exam=TEM4,TASK2/03-131-09A,member
RG-seccl-exam=TEM4,TASK2/03-131-10A,member
RG-seccl-exam=TEM4,TASK2/03-131-13B,member
RG-seccl-exam=TEM4,TASK2/03-131-14A,member
RG-seccl-exam=TEM4,TASK2/03-131-16B,member
RG-seccl-exam=TEM4,TASK2/03-131-18A,member
RG-seccl-exam=TEM4,TASK2/03-131-19B,member
RG-seccl-exam=TEM4,TASK2/03-131-20B,member
RG-seccl-exam=TEM4,TASK2/03-131-21A,member
RG-seccl-exam=TEM4,TASK2/03-131-22A,member
RG-seccl-exam=TEM4,TASK2/03-131-25B,member
RG-seccl-exam=TEM4,TASK2/03-131-26B,member
RG-seccl-exam=TEM4,TASK2/03-131-27B,member
RG-seccl-exam=TEM4,TASK2/03-131-28A,member
RG-seccl-exam=TEM4,TASK2/03-131-29B,member
RG-seccl-exam=TEM4,TASK2/03-131-30A,member
RG-seccl-exam=TEM4,TASK2/03-160-01A,member
RG-seccl-exam=TEM4,TASK2/03-160-02A,member
RG-seccl-exam=TEM4,TASK2/03-160-03A,member
RG-seccl-exam=TEM4,TASK2/03-160-04B,member
RG-seccl-exam=TEM4,TASK2/03-160-05B,member
RG-seccl-exam=TEM4,TASK2/03-160-06B,member
RG-seccl-exam=TEM4,TASK2/03-160-07A,member
RG-seccl-exam=TEM4,TASK2/03-160-09A,member
RG-seccl-exam=TEM4,TASK2/03-160-10B,member
RG-seccl-exam=TEM4,TASK2/03-160-11A,member
RG-seccl-exam=TEM4,TASK2/03-160-12A,member
RG-seccl-exam=TEM4,TASK2/03-160-13A,member
RG-seccl-exam=TEM4,TASK2/03-160-14B,member
RG-seccl-exam=TEM4,TASK2/03-160-15A,member
RG-seccl-exam=TEM4,TASK2/03-160-16B,member
RG-seccl-exam=TEM4,TASK2/03-160-17B,member
RG-seccl-exam=TEM4,TASK2/03-160-19A,member
RG-seccl-exam=TEM4,TASK2/03-160-20A,member
RG-seccl-exam=TEM4,TASK2/03-160-22A,member
RG-seccl-exam=TEM4,TASK2/03-160-23B,member
RG-seccl-exam=TEM4,TASK2/03-160-25B,member
RG-seccl-exam=TEM4,TASK2/03-160-26B,member
RG-seccl-exam=TEM4,TASK2/03-160-28A,member
RG-seccl-exam=TEM4,TASK2/03-160-29A,member
RG-seccl-exam=TEM4,TASK2/03-162-01A,member
RG-seccl-exam=TEM4,TASK2/03-162-02A,member
RG-seccl-exam=TEM4,TASK2/03-162-03A,member
RG-seccl-exam=TEM4,TASK2/03-162-04B,member
RG-seccl-exam=TEM4,TASK2/03-162-05B,member
RG-seccl-exam=TEM4,TASK2/03-162-06B,member
RG-seccl-exam=TEM4,TASK2/03-162-07A,member
RG-seccl-exam=TEM4,TASK2/03-162-08A,member
RG-seccl-exam=TEM4,TASK2/03-162-09A,member
RG-seccl-exam=TEM4,TASK2/03-162-10B,member
RG-seccl-exam=TEM4,TASK2/03-162-11B,member
RG-seccl-exam=TEM4,TASK2/03-162-12A,member
RG-seccl-exam=TEM4,TASK2/03-162-13B,member
RG-seccl-exam=TEM4,TASK2/03-162-14B,member
RG-seccl-exam=TEM4,TASK2/03-162-15B,member
RG-seccl-exam=TEM4,TASK2/03-162-16A,member
RG-seccl-exam=TEM4,TASK2/03-162-17B,member
RG-seccl-exam=TEM4,TASK2/03-162-18B,member
RG-seccl-exam=TEM4,TASK2/03-162-19B,member
RG-seccl-exam=TEM4,TASK2/03-162-20A,member
RG-seccl-exam=TEM4,TASK2/03-162-21B,member
RG-seccl-exam=TEM4,TASK2/03-162-22A,member
RG-seccl-exam=TEM4,TASK2/03-162-23A,member
RG-seccl-exam=TEM4,TASK2/03-162-24A,member
RG-seccl-exam=TEM4,TASK2/03-162-25B,member
RG-seccl-exam=TEM4,TASK2/03-162-26A,member
RG-seccl-exam=TEM4,TASK2/03-162-27B,member
RG-seccl-exam=TEM4,TASK2/03-162-28A,member
RG-seccl-exam=TEM4,TASK2/03-162-30B,member
RG-seccl-exam=TEM4,TASK2/03-168-01B,member
RG-seccl-exam=TEM4,TASK2/03-168-02A,member
RG-seccl-exam=TEM4,TASK2/03-168-04A,member
RG-seccl-exam=TEM4,TASK2/03-168-05B,member
RG-seccl-exam=TEM4,TASK2/03-168-06A,member
RG-seccl-exam=TEM4,TASK2/03-168-07B,member
RG-seccl-exam=TEM4,TASK2/03-168-08B,member
RG-seccl-exam=TEM4,TASK2/03-168-09B,member
RG-seccl-exam=TEM4,TASK2/03-168-10A,member
RG-seccl-exam=TEM4,TASK2/03-168-11B,member
RG-seccl-exam=TEM4,TASK2/03-168-12A,member
RG-seccl-exam=TEM4,TASK2/03-168-13A,member
RG-seccl-exam=TEM4,TASK2/03-168-14B,member
RG-seccl-exam=TEM4,TASK2/03-168-15B,member
RG-seccl-exam=TEM4,TASK2/03-168-16A,member
RG-seccl-exam=TEM4,TASK2/03-168-17A,member
RG-seccl-exam=TEM4,TASK2/03-168-18A,member
RG-seccl-exam=TEM4,TASK2/03-168-19B,member
RG-seccl-exam=TEM4,TASK2/03-168-20B,member
RG-seccl-exam=TEM4,TASK2/03-168-21A,member
RG-seccl-exam=TEM4,TASK2/03-168-22A,member
RG-seccl-exam=TEM4,TASK2/03-168-23B,member
RG-seccl-exam=TEM4,TASK2/03-168-24B,member
RG-seccl-exam=TEM4,TASK2/03-168-25B,member
RG-seccl-exam=TEM4,TASK2/03-168-26B,member
RG-seccl-exam=TEM4,TASK2/03-168-27B,member
RG-seccl-exam=TEM4,TASK2/03-168-28B,member
RG-seccl-exam=TEM4,TASK2/03-168-30A,member
RG-seccl-exam=TEM4,TASK2/03-194-01B,member
RG-seccl-exam=TEM4,TASK2/03-194-02A,member
RG-seccl-exam=TEM4,TASK2/03-194-03B,member
RG-seccl-exam=TEM4,TASK2/03-194-04A,member
RG-seccl-exam=TEM4,TASK2/03-194-05A,member
RG-seccl-exam=TEM4,TASK2/03-194-06B,member
RG-seccl-exam=TEM4,TASK2/03-194-07B,member
RG-seccl-exam=TEM4,TASK2/03-194-08B,member
RG-seccl-exam=TEM4,TASK2/03-194-09B,member
RG-seccl-exam=TEM4,TASK2/03-194-11A,member
RG-seccl-exam=TEM4,TASK2/03-194-12A,member
RG-seccl-exam=TEM4,TASK2/03-194-13A,member
RG-seccl-exam=TEM4,TASK2/03-194-14A,member
RG-seccl-exam=TEM4,TASK2/03-194-15B,member
RG-seccl-exam=TEM4,TASK2/03-194-16A,member
RG-seccl-exam=TEM4,TASK2/03-194-17B,member
RG-seccl-exam=TEM4,TASK2/03-194-18B,member
RG-seccl-exam=TEM4,TASK2/03-194-19A,member
RG-seccl-exam=TEM4,TASK2/03-194-20B,member
RG-seccl-exam=TEM4,TASK2/03-194-21B,member
RG-seccl-exam=TEM4,TASK2/03-194-22A,member
RG-seccl-exam=TEM4,TASK2/03-194-23B,member
RG-seccl-exam=TEM4,TASK2/03-194-24B,member
RG-seccl-exam=TEM4,TASK2/03-194-26B,member
RG-seccl-exam=TEM4,TASK2/03-194-27B,member
RG-seccl-exam=TEM4,TASK2/03-194-29A,member
RG-seccl-exam=TEM4,TASK2/03-194-30A,member
RG-seccl-exam=TEM4,TASK2/04-020-01B,member
RG-seccl-exam=TEM4,TASK2/04-020-02A,member
RG-seccl-exam=TEM4,TASK2/04-020-03B,member
RG-seccl-exam=TEM4,TASK2/04-020-04A,member
RG-seccl-exam=TEM4,TASK2/04-020-05B,member
RG-seccl-exam=TEM4,TASK2/04-020-06A,member
RG-seccl-exam=TEM4,TASK2/04-020-07A,member
RG-seccl-exam=TEM4,TASK2/04-020-08B,member
RG-seccl-exam=TEM4,TASK2/04-020-09B,member
RG-seccl-exam=TEM4,TASK2/04-020-10A,member
RG-seccl-exam=TEM4,TASK2/04-020-11A,member
RG-seccl-exam=TEM4,TASK2/04-020-12B,member
RG-seccl-exam=TEM4,TASK2/04-020-13B,member
RG-seccl-exam=TEM4,TASK2/04-020-14A,member
RG-seccl-exam=TEM4,TASK2/04-020-15B,member
RG-seccl-exam=TEM4,TASK2/04-020-16A,member
RG-seccl-exam=TEM4,TASK2/04-020-17A,member
RG-seccl-exam=TEM4,TASK2/04-020-18A,member
RG-seccl-exam=TEM4,TASK2/04-020-19B,member
RG-seccl-exam=TEM4,TASK2/04-020-20B,member
RG-seccl-exam=TEM4,TASK2/04-020-21A,member
RG-seccl-exam=TEM4,TASK2/04-020-22A,member
RG-seccl-exam=TEM4,TASK2/04-020-23A,member
RG-seccl-exam=TEM4,TASK2/04-020-24B,member
RG-seccl-exam=TEM4,TASK2/04-020-26A,member
RG-seccl-exam=TEM4,TASK2/04-020-27B,member
RG-seccl-exam=TEM4,TASK2/04-020-28A,member
RG-seccl-exam=TEM4,TASK2/04-020-29A,member
RG-seccl-exam=TEM4,TASK2/04-020-30B,member
RG-seccl-exam=TEM4,TASK2/04-020-31B,member
RG-seccl-exam=TEM4,TASK2/04-020-32A,member
RG-seccl-exam=TEM4,TASK2/04-037-01A,member
RG-seccl-exam=TEM4,TASK2/04-037-02A,member
RG-seccl-exam=TEM4,TASK2/04-037-03A,member
RG-seccl-exam=TEM4,TASK2/04-037-04B,member
RG-seccl-exam=TEM4,TASK2/04-037-05A,member
RG-seccl-exam=TEM4,TASK2/04-037-06A,member
RG-seccl-exam=TEM4,TASK2/04-037-07A,member
RG-seccl-exam=TEM4,TASK2/04-037-08B,member
RG-seccl-exam=TEM4,TASK2/04-037-09A,member
RG-seccl-exam=TEM4,TASK2/04-037-10B,member
RG-seccl-exam=TEM4,TASK2/04-037-11B,member
RG-seccl-exam=TEM4,TASK2/04-037-12B,member
RG-seccl-exam=TEM4,TASK2/04-037-13A,member
RG-seccl-exam=TEM4,TASK2/04-037-14B,member
RG-seccl-exam=TEM4,TASK2/04-037-15A,member
RG-seccl-exam=TEM4,TASK2/04-037-16A,member
RG-seccl-exam=TEM4,TASK2/04-037-17B,member
RG-seccl-exam=TEM4,TASK2/04-037-18B,member
RG-seccl-exam=TEM4,TASK2/04-037-19A,member
RG-seccl-exam=TEM4,TASK2/04-037-20B,member
RG-seccl-exam=TEM4,TASK2/04-037-21B,member
RG-seccl-exam=TEM4,TASK2/04-037-22A,member
RG-seccl-exam=TEM4,TASK2/04-037-23A,member
RG-seccl-exam=TEM4,TASK2/04-037-24B,member
RG-seccl-exam=TEM4,TASK2/04-037-25B,member
RG-seccl-exam=TEM4,TASK2/04-037-26B,member
RG-seccl-exam=TEM4,TASK2/04-037-27A,member
RG-seccl-exam=TEM4,TASK2/04-037-28A,member
RG-seccl-exam=TEM4,TASK2/04-037-29B,member
RG-seccl-exam=TEM4,TASK2/04-037-30B,member
RG-seccl-exam=TEM4,TASK2/04-037-31B,member
RG-seccl-exam=TEM4,TASK2/04-037-32B,member
RG-seccl-exam=TEM4,TASK2/04-082-01A,member
RG-seccl-exam=TEM4,TASK2/04-082-07B,member
RG-seccl-exam=TEM4,TASK2/04-082-08B,member
RG-seccl-exam=TEM4,TASK2/04-082-09B,member
RG-seccl-exam=TEM4,TASK2/04-082-10B,member
RG-seccl-exam=TEM4,TASK2/04-082-11A,member
RG-seccl-exam=TEM4,TASK2/04-082-12B,member
RG-seccl-exam=TEM4,TASK2/04-082-13A,member
RG-seccl-exam=TEM4,TASK2/04-082-14A,member
RG-seccl-exam=TEM4,TASK2/04-082-15A,member
RG-seccl-exam=TEM4,TASK2/04-082-16A,member
RG-seccl-exam=TEM4,TASK2/04-082-17A,member
RG-seccl-exam=TEM4,TASK2/04-082-18B,member
RG-seccl-exam=TEM4,TASK2/04-082-19A,member
RG-seccl-exam=TEM4,TASK2/04-082-20A,member
RG-seccl-exam=TEM4,TASK2/04-082-21A,member
RG-seccl-exam=TEM4,TASK2/04-082-23B,member
RG-seccl-exam=TEM4,TASK2/04-082-24A,member
RG-seccl-exam=TEM4,TASK2/04-082-25A,member
RG-seccl-exam=TEM4,TASK2/04-082-26A,member
RG-seccl-exam=TEM4,TASK2/04-082-27B,member
RG-seccl-exam=TEM4,TASK2/04-082-28A,member
RG-seccl-exam=TEM4,TASK2/04-082-29A,member
RG-seccl-exam=TEM4,TASK2/04-082-30A,member
RG-seccl-exam=TEM4,TASK2/04-082-31B,member
